source_id,institution_id,institution_name,program_id,program_or_professor,claim_type,exact_claim_supported,source_title,publisher,publication_date,url,source_type,official_or_secondary,date_accessed,admissions_cycle,confidence,verification_status,access_note
src:cdea24ec05434f27,ror:01r1pse25,VUC Aarhus,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:01rhp6n73,Zealand Institute of Business and Technology,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:02rkt9d51,Baltic Defence College,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:035dn9148,Baltic Methodist Theological Seminary,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:007530q75,Estonian Academy of Arts,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:046p0fc17,Estonian Academy of Music and Theatre,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:011fxed53,Estonian Academy of Security Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:04fj67t72,Estonian Aviation Academy,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:04e67ap71,Estonian Business School,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:02d12kw26,Estonian Entrepreneurship University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:040zb1w28,Estonian Information Technology College,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:008dewj11,Estonian National Defense College,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:00s67c790,Estonian University of Life Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:02hb34304,EuroAcademy,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:03n450987,Global Citizenship Foundation,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:055t9t204,Informaatika ja Arvutustehnika Instituut,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:01k5wet88,Institute of Theology of Estonian Evangelical Lutheran Church,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:01c9ma830,Lääne-Viru College,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:01y0jpb32,Tallinn Health Care College,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:05mey9k78,Tallinn University,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:00w0nv972,Tallinn University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:0443cwa12,Tallinn University of Technology,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:01w44h058,Tartu Academy of Theology,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:03sx66s94,Tartu Art College,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:03vek6g79,Tartu Emajoe School,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:04twzkg92,Tartu Health Care College,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:015455k47,Tartu Theological Seminary,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:03z77qz90,University of Tartu,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:01k5x5w08,Võru County Vocational Training Centre,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:020hwjq30,Aalto University,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:04j3r8z61,Bank of Finland,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:02t9b8973,Centria University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:04n5wkv72,Diaconia University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:02d8tke50,Emergency Services College,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:05cqf4668,Haaga-Helia University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:026086s92,Hanken School of Economics,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:03hdaef25,Helsinki Metropolia University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:000rak666,Humak University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:01eg9n443,Häme University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:01fvgpx90,Institut Français de Finlande,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:01dn2ng71,JAMK University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:02ec8mb70,Kajaani University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:00db2vc28,Karelia University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:04y6ym692,Kuvataideakatemia,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:01qdmn762,LAB University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:047h64h89,Lapland University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:0208vgz68,Lappeenranta-Lahti University of Technology,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:05h664633,Laurea University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:01js4x705,National Defence University,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:05e08rb26,Novia University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:03dvp8k55,Oulu University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:04wkq2s46,Police University College,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:02fv47851,Salpaus Further Education,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:008wzdf98,Satakunta University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:0238fqd79,Savonia University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:036je1b38,Seinäjoki University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:05qr2eq49,Sibelius Academy,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:051v6v138,South Eastern Finland University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:012s3vx96,Sámi Education Institute,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:033003e23,Tampere University,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:00bwtjf83,Tampere University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:02xng2h21,Teatterikorkeakoulu,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:004skt070,TTS Työtehoseura,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:04s0yt949,Turku University of Applied Sciences,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:04vpw9274,University Consortium of Pori,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:00cyydd11,University of Eastern Finland,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:040af2s02,University of Helsinki,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:05n3dz165,University of Jyväskylä,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:05jzt8766,University of Lapland,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:03yj89h83,University of Oulu,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
src:cdea24ec05434f27,ror:04zy9j617,University of the Arctic,,,institution index and active status,ROR v2 lists this record as an active organization with education type; this does not by itself prove degree-awarding authority.,ROR Data v2.10,Research Organization Registry,2026-07-20,https://zenodo.org/records/21458494,registry data dump / API snapshot,secondary discovery registry,2026-09-09,,High for ROR metadata; not applicable to accreditation,indexed,ROR API v2 country/type/status filtered snapshot
