source_id,institution_id,institution_name,program_id,program_or_professor,claim_type,exact_claim_supported,source_title,publisher,publication_date,url,source_type,official_or_secondary,date_accessed,admissions_cycle,confidence,verification_status,access_note
src:4f29bf05c36ce99c,ca:dli:O19391556792,Acadia University,,,recognition,CICIC Recognized (Public university),CICIC institution record — Acadia University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Acadia_University.canada?id=3716,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:49ad4158f67aefca,ca:dli:O19391556792,Acadia University,ca:dli:O19391556792:program:thesis-or-research-master-s:msc-in-computer-science-thesis,MSc in Computer Science (thesis),program status and degree structure,The official page identifies MSc in Computer Science (thesis) and contains research/thesis evidence.,Computer Science (Master of Science degree) - Acadia University,Acadia University,,https://www2.acadiau.ca/academics/graduate/computer-science.html,official program page,official,2026-09-09,Current page; Fall 2027 dates not assumed,High for program existence and research structure,opened,HTTP 200; page SHA-256 in evidence file
src:7d3e3a36114d812d,ca:dli:O19391556837,Atlantic School of Theology,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19391556837; 1 campus rows collapsed; page SHA-256 in manifest
src:f617b772387ce630,ca:dli:O19391556837,Atlantic School of Theology,,,recognition,CICIC Recognized (Public university),CICIC institution record — Atlantic School of Theology,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Atlantic_School_of_Theology.canada?id=4032,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:460dd858f75a3575,ca:dli:O19391556837,Atlantic School of Theology,,,mechanical exclusion,Official institutional scope is theology; no computing research graduate degree identified.,Official institutional website / program inventory,Atlantic School of Theology,,http://www.astheology.ns.ca/home/welcome.html,official institutional website,official,2026-09-09,,Medium,negative mechanical screen; manual audit required,Absence is not treated as conclusive beyond this screening phase.
src:7d3e3a36114d812d,ca:dli:O19391556824,Cape Breton University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19391556824; 1 campus rows collapsed; page SHA-256 in manifest
src:33d4c7ec39a2a24a,ca:dli:O19391556824,Cape Breton University,,,recognition,CICIC Recognized (Public university),CICIC institution record — Cape Breton University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Cape_Breton_University.canada?id=3958,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:7d3e3a36114d812d,ca:dli:O19209939282,Dalhousie University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19209939282; 1 campus rows collapsed; page SHA-256 in manifest
src:c716c99d4823ac4c,ca:dli:O19209939282,Dalhousie University,,,recognition,CICIC Recognized (Public university),CICIC institution record — Dalhousie University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Dalhousie_University.canada?id=3990,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:07d114dab9ff15b1,ca:dli:O19209939282,Dalhousie University,ca:dli:O19209939282:program:thesis-or-research-master-s:phd-in-computer-science,PhD in Computer Science,program status and degree structure,The official page identifies PhD in Computer Science and contains research/thesis evidence.,Computer Science (PhD) | Welcome to Dalhousie University,Dalhousie University,,https://www.dal.ca/study/programs/graduate-professional/computer-science-phd.html,official program page,official,2026-09-09,Current page; Fall 2027 dates not assumed,High for program existence and research structure,opened,HTTP 200; page SHA-256 in evidence file
src:7d3e3a36114d812d,ca:dli:O19301947442,Mount Saint Vincent University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19301947442; 1 campus rows collapsed; page SHA-256 in manifest
src:0670bcd6d6e1258b,ca:dli:O19301947442,Mount Saint Vincent University,,,recognition,CICIC Recognized (Public university),CICIC institution record — Mount Saint Vincent University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Mount_Saint_Vincent_University.canada?id=3650,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:7d3e3a36114d812d,ca:dli:O19091820452,Nova Scotia Community College,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19091820452; 1 campus rows collapsed; page SHA-256 in manifest
src:7d3e3a36114d812d,ca:dli:O19091820452,Nova Scotia Community College,,,recognition,Exact CICIC directory-name match remains unresolved; no blanket recognition claim made.,CICIC current-directory scope and IRCC DLI record,Canadian Information Centre for International Credentials,,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,national authoritative directory,official/system authority,2026-09-09,,Medium,manual match required,CICIC normalized-name score 0.456
src:7d3e3a36114d812d,ca:dli:O19021269652,NSCAD University (Nova Scotia College of Art and Design),,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19021269652; 1 campus rows collapsed; page SHA-256 in manifest
src:b750616a4b86a04a,ca:dli:O19021269652,NSCAD University (Nova Scotia College of Art and Design),,,recognition,CICIC Recognized (Public university),CICIC institution record — NSCAD University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/NSCAD_University.canada?id=3581,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:7d3e3a36114d812d,ca:dli:O19021279692,Saint Mary’s University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19021279692; 1 campus rows collapsed; page SHA-256 in manifest
src:8b76357f19d2f557,ca:dli:O19021279692,Saint Mary’s University,,,recognition,CICIC Recognized (Public university),CICIC institution record — Saint Mary's University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Saint_Mary_s_University.canada?id=3628,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 0.978
src:7d3e3a36114d812d,ca:dli:O19391556899,St. Francis Xavier University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19391556899; 1 campus rows collapsed; page SHA-256 in manifest
src:bb94117355d0face,ca:dli:O19391556899,St. Francis Xavier University,,,recognition,CICIC Recognized (Public university),CICIC institution record — St. Francis Xavier University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/St._Francis_Xavier_University.canada?id=3672,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:7d3e3a36114d812d,ca:dli:O19391556768,University of King’s College,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19391556768; 1 campus rows collapsed; page SHA-256 in manifest
src:37fb17a8714e5317,ca:dli:O19391556768,University of King’s College,,,recognition,CICIC Recognized (Public university),CICIC institution record — University of King's College,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/University_of_King_s_College.canada?id=1285,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 0.982
src:7d3e3a36114d812d,ca:dli:O19391556726,Université Sainte-Anne,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19391556726; 1 campus rows collapsed; page SHA-256 in manifest
src:c99d1f3cef40b82d,ca:dli:O19391556726,Université Sainte-Anne,,,recognition,CICIC Recognized (Public university),CICIC institution record — Université Sainte-Anne,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Universite_Sainte-Anne.canada?id=3957,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:7d3e3a36114d812d,ca:dli:O19395422197,Algoma University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19395422197; 3 campus rows collapsed; page SHA-256 in manifest
src:3464652190d20653,ca:dli:O19395422197,Algoma University,,,recognition,CICIC Recognized (Public university),CICIC institution record — Algoma University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Algoma_University.canada?id=4059,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:7d3e3a36114d812d,ca:dli:O19394569014,Brock University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19394569014; 2 campus rows collapsed; page SHA-256 in manifest
src:469884505d0e6f7a,ca:dli:O19394569014,Brock University,,,recognition,CICIC Recognized (Public university),CICIC institution record — Brock University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Brock_University.canada?id=3916,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:18458901396e488e,ca:dli:O19394569014,Brock University,ca:dli:O19394569014:program:thesis-or-research-master-s:msc-in-computer-science,MSc in Computer Science,program status and degree structure,The official page identifies MSc in Computer Science and contains research/thesis evidence.,Computer Science (MSc) – Academic Programs,Brock University,,https://brocku.ca/programs/graduate/msc-cosc/,official program page,official,2026-09-09,Current page; Fall 2027 dates not assumed,High for program existence and research structure,opened,HTTP 200; page SHA-256 in evidence file
src:7d3e3a36114d812d,ca:dli:O19994256968,Canadian Forces College,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19994256968; 1 campus rows collapsed; page SHA-256 in manifest
src:7d3e3a36114d812d,ca:dli:O19994256968,Canadian Forces College,,,recognition,Exact CICIC directory-name match remains unresolved; no blanket recognition claim made.,CICIC current-directory scope and IRCC DLI record,Canadian Information Centre for International Credentials,,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,national authoritative directory,official/system authority,2026-09-09,,Medium,manual match required,CICIC normalized-name score 0.697
src:358bc14c45eaa04b,ca:dli:O19994256968,Canadian Forces College,,,mechanical exclusion,Official institutional scope is professional military education; no open computing research graduate route identified.,Official institutional website / program inventory,Canadian Forces College,,http://www.cfc.forces.gc.ca/221-eng.html,official institutional website,official,2026-09-09,,Medium,negative mechanical screen; manual audit required,Absence is not treated as conclusive beyond this screening phase.
src:7d3e3a36114d812d,ca:dli:O19332687812,Carleton University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19332687812; 1 campus rows collapsed; page SHA-256 in manifest
src:6aa4c2f614d6246f,ca:dli:O19332687812,Carleton University,,,recognition,CICIC Recognized (Public university),CICIC institution record — Carleton University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Carleton_University.canada?id=3939,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:bf86ef569f129a56,ca:dli:O19332687812,Carleton University,ca:dli:O19332687812:program:thesis-or-research-master-s:mcs-in-computer-science-thesis,MCS in Computer Science (thesis),program status and degree structure,The official page identifies MCS in Computer Science (thesis) and contains research/thesis evidence.,Computer Science - Graduate Studies,Carleton University,,https://graduate.carleton.ca/program/computer-science-masters-programs/,official program page,official,2026-09-09,Current page; Fall 2027 dates not assumed,High for program existence and research structure,opened,HTTP 200; page SHA-256 in evidence file
src:7d3e3a36114d812d,ca:dli:O19305471522,University of Waterloo,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19305471522; 8 campus rows collapsed; page SHA-256 in manifest
src:7ca3c514c8e599eb,ca:dli:O19305471522,University of Waterloo,,,recognition,CICIC Recognized (Public university),CICIC institution record — University of Waterloo,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/University_of_Waterloo.canada?id=3737,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:1bf899277b482283,ca:dli:O19305471522,University of Waterloo,ca:dli:O19305471522:program:thesis-or-research-master-s:mmath-in-computer-science-thesis,MMath in Computer Science (thesis),program status and degree structure,The official page identifies MMath in Computer Science (thesis) and contains research/thesis evidence.,Programs | Cheriton School of Computer Science | University of Waterloo,University of Waterloo,,https://uwaterloo.ca/computer-science/future-graduate-students/programs,official program page,official,2026-09-09,Current page; Fall 2027 dates not assumed,High for program existence and research structure,opened,HTTP 200; page SHA-256 in evidence file
src:7d3e3a36114d812d,ca:dli:O19396019447,Lakehead University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19396019447; 2 campus rows collapsed; page SHA-256 in manifest
src:fdf96923e999f1af,ca:dli:O19396019447,Lakehead University,,,recognition,CICIC Recognized (Public university),CICIC institution record — Lakehead University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Lakehead_University.canada?id=3911,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:10cbeab324002927,ca:dli:O19396019447,Lakehead University,ca:dli:O19396019447:program:thesis-or-research-master-s:msc-in-computer-science-thesis,MSc in Computer Science (thesis),program status and degree structure,The official page identifies MSc in Computer Science (thesis) and contains research/thesis evidence.,Computer Science | Lakehead University,Lakehead University,,https://www.lakeheadu.ca/programs/graduate/programs/masters/computer-science,official program page,official,2026-09-09,Current page; Fall 2027 dates not assumed,High for program existence and research structure,opened,HTTP 200; page SHA-256 in evidence file
src:7d3e3a36114d812d,ca:dli:O19304259382,Laurentian University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19304259382; 2 campus rows collapsed; page SHA-256 in manifest
src:2b80e2a24e52326c,ca:dli:O19304259382,Laurentian University,,,recognition,CICIC Recognized (Public university),CICIC institution record — Laurentian University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Laurentian_University.canada?id=1286,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:3b8ff1c3a54f0a69,ca:dli:O19304259382,Laurentian University,ca:dli:O19304259382:program:thesis-or-research-master-s:msc-in-computational-sciences,MSc in Computational Sciences,program status and degree structure,The official page identifies MSc in Computational Sciences and contains research/thesis evidence.,Computational Sciences (M.Sc.) | Laurentian University,Laurentian University,,https://laurentian.ca/academics/program/computational-sciences-msc,official program page,official,2026-09-09,Current page; Fall 2027 dates not assumed,High for program existence and research structure,opened,HTTP 200; page SHA-256 in evidence file
src:7d3e3a36114d812d,ca:dli:O19395535729,McMaster University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19395535729; 4 campus rows collapsed; page SHA-256 in manifest
src:33e4c5e08a0476c6,ca:dli:O19395535729,McMaster University,,,recognition,CICIC Recognized (Public university),CICIC institution record — McMaster University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/McMaster_University.canada?id=3713,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:792781e289482bd0,ca:dli:O19395535729,McMaster University,ca:dli:O19395535729:program:thesis-or-research-master-s:msc-in-computer-science,MSc in Computer Science,program status and degree structure,The official page identifies MSc in Computer Science and contains research/thesis evidence.,Computer Science - MSc – Faculty of Engineering,McMaster University,,https://www.eng.mcmaster.ca/cas/degree-options/computer-science-msc/,official program page,official,2026-09-09,Current page; Fall 2027 dates not assumed,High for program existence and research structure,opened,HTTP 200; page SHA-256 in evidence file
src:7d3e3a36114d812d,ca:dli:O19395535971,Nipissing University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19395535971; 3 campus rows collapsed; page SHA-256 in manifest
src:4a9e279bc72c14b5,ca:dli:O19395535971,Nipissing University,,,recognition,CICIC Recognized (Public university),CICIC institution record — Nipissing University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Nipissing_University.canada?id=4056,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:7d3e3a36114d812d,ca:dli:O19332928222,OCAD University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19332928222; 1 campus rows collapsed; page SHA-256 in manifest
src:3dadc7dc078dac6f,ca:dli:O19332928222,OCAD University,,,recognition,CICIC Recognized (Public university),CICIC institution record — OCAD University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/OCAD_University.canada?id=1295,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:59d22b587b4e403c,ca:dli:O19332928222,OCAD University,,,mechanical exclusion,Official institutional scope is art and design; no computing research graduate degree identified in the mechanical title screen.,Official institutional website / program inventory,OCAD University,,http://nscad.ca/en/home/default.aspx,official institutional website,official,2026-09-09,,Medium,negative mechanical screen; manual audit required,Absence is not treated as conclusive beyond this screening phase.
src:7d3e3a36114d812d,ca:dli:O19315945002,Ontario Tech University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19315945002; 1 campus rows collapsed; page SHA-256 in manifest
src:7519ac76668ff3f5,ca:dli:O19315945002,Ontario Tech University,,,recognition,CICIC Recognized (Public university),CICIC institution record — Ontario Tech University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Ontario_Tech_University_.canada?id=3684,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:8a39bd74b2a7eafc,ca:dli:O19315945002,Ontario Tech University,ca:dli:O19315945002:program:thesis-or-research-master-s:msc-in-computer-science,MSc in Computer Science,program status and degree structure,The official page identifies MSc in Computer Science and contains research/thesis evidence.,Computer Science | Faculty of Science,Ontario Tech University,,https://science.ontariotechu.ca/graduate/computer-science/index.php,official program page,official,2026-09-09,Current page; Fall 2027 dates not assumed,High for program existence and research structure,opened,HTTP 200; page SHA-256 in evidence file
src:7d3e3a36114d812d,ca:dli:O19376023352,Queen’s University,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19376023352; 2 campus rows collapsed; page SHA-256 in manifest
src:97bb0852941c2212,ca:dli:O19376023352,Queen’s University,,,recognition,CICIC Recognized (Public university),CICIC institution record — Queen's University,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Queen_s_University.canada?id=3693,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 0.971
src:7d3e3a36114d812d,ca:dli:O19993856974,Royal Military College of Canada,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19993856974; 1 campus rows collapsed; page SHA-256 in manifest
src:d67f0511edf06ea8,ca:dli:O19993856974,Royal Military College of Canada,,,recognition,CICIC Recognized (Public university),CICIC institution record — Royal Military College of Canada,Canadian Information Centre for International Credentials,,https://www.cicic.ca/873/Royal_Military_College_of_Canada.canada?id=3618,national authoritative directory,official/system authority,2026-09-09,,High,matched,CICIC normalized-name score 1.000
src:7d3e3a36114d812d,ca:dli:O19395536013,Seneca College,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19395536013; 1 campus rows collapsed; page SHA-256 in manifest
src:7d3e3a36114d812d,ca:dli:O19395536013,Seneca College,,,recognition,Exact CICIC directory-name match remains unresolved; no blanket recognition claim made.,CICIC current-directory scope and IRCC DLI record,Canadian Information Centre for International Credentials,,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,national authoritative directory,official/system authority,2026-09-09,,Medium,manual match required,CICIC normalized-name score 0.621
src:7d3e3a36114d812d,ca:dli:O19385946782,Sheridan College,,,graduate authority and international-student eligibility,IRCC lists this DLI as a public institution offering PAL/TAL-exempt graduate degree programs at the master's or doctorate level.,Designated learning institutions list,"Immigration, Refugees and Citizenship Canada",2026-09-01,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,federal live directory,official,2026-09-09,Current status; not a Fall 2027 program-admission guarantee,High,opened and parsed,DLI O19385946782; 1 campus rows collapsed; page SHA-256 in manifest
src:7d3e3a36114d812d,ca:dli:O19385946782,Sheridan College,,,recognition,Exact CICIC directory-name match remains unresolved; no blanket recognition claim made.,CICIC current-directory scope and IRCC DLI record,Canadian Information Centre for International Credentials,,https://www.canada.ca/en/immigration-refugees-citizenship/services/study-canada/study-permit/prepare/designated-learning-institutions-list.html,national authoritative directory,official/system authority,2026-09-09,,Medium,manual match required,CICIC normalized-name score 0.581
